運動学演習Ⅰ,牛山 幸彦,K:教育学部
食物学実験実習I,山口 智子,K:教育学部
代数学序説,関 隆宏,K:教育学部
教育内容・方法演習Ａ,岡野 勉,K:教育学部
法律学・政治学演習I,小泉 明子,K:教育学部
人文・社会科学研究法I（哲学・倫理学）,釜本 健司,K:教育学部
音楽教育学演習I,工藤 千晶,K:教育学部
音楽実践ⅡＡ,鈴木 賢太,K:教育学部
体育心理学演習I,森 恭,K:教育学部
体育方法学演習IＡ,檜皮 貴子,K:教育学部
教育内容・方法演習Ｂ,岡野 勉,K:教育学部
社会科教育法（初等）,釜本 健司,K:教育学部
保健体育科教育法II,檜皮 貴子,K:教育学部
家庭科教育法（中等）III,高木 幸子,K:教育学部
理科教育法（中等）IV,五十嵐 智志,K:教育学部
道徳教育論,塩原 佳典,K:教育学部
小学校社会,柴田 透,K:教育学部
小学校音楽,鈴木 愛美,K:教育学部
美術史特論,田中 咲子,K:教育学部
金属加工III,平尾 篤利,K:教育学部
教育心理学総合演習II,神村 栄一,K:教育学部
水泳,大庭 昌昭,K:教育学部
英語教育リスニング演習III,松澤 伸二,K:教育学部
生徒指導・教育相談・進路指導I,横山 知行,K:教育学部
数学科教育法I,垣水 修,K:教育学部
美術科教育法（中等）II,柳沼 宏寿,K:教育学部
生徒指導Ａ,横山 知行,K:教育学部
図画工作,永吉 秀司,K:教育学部
金属加工II,平尾 篤利,K:教育学部
電気III,佐藤 亮一,K:教育学部
教育心理学総合演習II,中島 伸子,K:教育学部
地理学特講II,北村 繁,K:教育学部
地学演習Ａ,髙清水 康博,K:教育学部
情報理科特論,中西 裕也,K:教育学部
食物学I,山口 智子,K:教育学部
英語教育とコミュニケーションⅠ,山田 陽子,K:教育学部
教育実践研究I,橋本 佳恵,K:教育学部
数学科教育法III,垣水 修,K:教育学部
英語科教育法（初等）,松澤 伸二,K:教育学部
金属加工実習I,平尾 篤利,K:教育学部
教育哲学演習Ａ,福田 学,K:教育学部
教育社会学演習Ａ,古田 和久,K:教育学部
教育内容・方法,岡野 勉,K:教育学部
教育統計学（心理学統計法）,斎藤 有吾,K:教育学部
発達臨床心理学実践演習（心理学的支援法）,横山 知行,K:教育学部
国文学演習III,堀 竜一,K:教育学部
法律学Ⅰ,小泉 明子,K:教育学部
生物学演習Ａ,志賀 隆,K:教育学部
生物学演習Ａ,工藤 起来,K:教育学部
自然科学基礎演習I,中西 裕也,K:教育学部
音楽理論,清水 研作,K:教育学部
弦楽器メソードI,佐々木 友子,K:教育学部
楽曲分析法I,清水 研作,K:教育学部
音楽実践III,武藤 宏司,K:教育学部
体育測定評価論,村山 敏夫,K:教育学部
体育測定評価論演習Ⅰ,村山 敏夫,K:教育学部
被服学実験実習I,中村 和吉,K:教育学部
食物学演習,山口 智子,K:教育学部
米文学教材研究I,岡村 仁一,K:教育学部
英語学概説,本間 伸輔,K:教育学部
国語科教育法（中等）III,峰本 義明,K:教育学部
線形代数学I,張間 忠人,K:教育学部
教育哲学演習Ｂ,福田 学,K:教育学部
教育社会学演習Ｃ,古田 和久,K:教育学部
教育心理学実験演習Ⅰ（心理学実験Ⅰ）,佐藤 友哉,K:教育学部
病弱児の心理・生理・病理,渡邉 流理也,K:教育学部
漢文学演習I,角谷 聰,K:教育学部
書道講義及び実習I,角田 勝久,K:教育学部
人文地理学,前田 洋介,K:教育学部
基礎地学Ⅰ,藤林 紀枝,K:教育学部
英語教育リスニング演習I,山田 陽子,K:教育学部
英語教育リーディング演習II,岡村 仁一,K:教育学部
教育心理学総合演習II,有井 優太,K:教育学部
歴史学研究法Ⅰ（外国史）,小林 繁子,K:教育学部
自然地理学研究法,北村 繁,K:教育学部
人文・社会科学研究法I（法律学）,小泉 明子,K:教育学部
人文・社会科学方法論特講（社会・公民）,釜本 健司,K:教育学部
基礎物理学IＡ,越後 弥大,K:教育学部
音楽実践ⅠＡ,鈴木 愛美,K:教育学部
演奏表現ⅡＡ,鈴木 賢太,K:教育学部
演奏表現ⅠＡ,鈴木 愛美,K:教育学部
器械運動,近藤 拓自,K:教育学部
被服学演習,杉村 桃子,K:教育学部
被服学演習,中村 和吉,K:教育学部
住居学演習,飯野 由香利,K:教育学部
生活科教育法,中西 裕也,K:教育学部
社会科教育法（中等）III,釜本 健司,K:教育学部
小学校理科,藤林 紀枝,K:教育学部
小学校家庭,中村 和吉,K:教育学部
音楽表現I,鈴木 賢太,K:教育学部
弦楽器実践Ａ,宇野 哲之,K:教育学部
家庭経営学I,高橋 桂子,K:教育学部
英語教育ライティング演習I,本間 伸輔,K:教育学部
教育学概論,福田 学,K:教育学部
教育学概論,中野 啓明,K:教育学部
生徒指導・教育相談・進路指導I,松井 賢二,K:教育学部
体育科教育法,檜皮 貴子,K:教育学部
家庭科教育法（初等）,高木 幸子,K:教育学部
理科教育法（中等）I,土佐 幸子,K:教育学部
美術科教育法（中等）I,佐藤 哲夫,K:教育学部
現代教育学概論,福田 学,K:教育学部
生徒指導Ａ,松井 賢二,K:教育学部
統計学特講,伏木 忠義,K:教育学部
社会学,内田 健,K:教育学部
声楽メソードI,鈴木 愛美,K:教育学部
理科教育法（中等）III,土佐 幸子,K:教育学部
フランス語科教育法I,津森 圭一,K:教育学部
音楽科教育法（中等）I,工藤 千晶,K:教育学部
保育内容指導法（環境）,飯野 由香利,K:教育学部
幾何学講義I,高田 土満,K:教育学部
造形芸術学課題研究I,田中 咲子,K:教育学部
機械実習I,鈴木 賢治,K:教育学部
金属加工実習II,平尾 篤利,K:教育学部
栽培実習Ⅱ,下保 敏和,K:教育学部
教育心理学総合演習II,松井 賢二,K:教育学部
国語学概論II,岡田 祥平,K:教育学部
地誌Ａ,北村 繁,K:教育学部
日本史特講II,伊藤 瑠美,K:教育学部
地学基礎実習,藤林 紀枝,K:教育学部
ピアノメソードI,鈴木 賢太,K:教育学部
衛生学・公衆衛生学演習Ⅰ,田中 誠二,K:教育学部
体つくり運動・ダンス,檜皮 貴子,K:教育学部
英語教育と英文法I,本間 伸輔,K:教育学部
英語教育リーディング演習I,岡村 仁一,K:教育学部
商業科教育法I,渡貫 正治,K:教育学部
社会科・地理歴史科教育法Ⅰ,竹田 和夫,K:教育学部
工芸基礎,橋本 学,K:教育学部
美術教育実践研究,佐藤 哲夫,K:教育学部
日本史,伊藤 瑠美,K:教育学部
球技Ｃ,伊藤 篤司,K:教育学部
特別支援教育概論,長澤 正樹,K:教育学部
特別支援教育の本質と目標,佐藤 大介,K:教育学部
外国史Ａ,吉澤 文寿,K:教育学部
授業研究法Ⅰ（生活・社会）,釜本 健司,K:教育学部
作曲・理論入門I,清水 研作,K:教育学部
音楽科教育法（初等）,工藤 千晶,K:教育学部
国語科教育法（中等）III,足立 幸子,K:教育学部
地理歴史科教育法I,釜本 健司,K:教育学部
機械I,鈴木 賢治,K:教育学部
栽培III,下保 敏和,K:教育学部
情報基礎I,金子 岳史,K:教育学部
情報科学I,金子 岳史,K:教育学部
英語教育リーディング演習III,辻 照彦,K:教育学部
英語科教育法（初等）,C.ハンナ,K:教育学部
代数系の基礎I,張間 忠人,K:教育学部
美術教育原論,佐藤 哲夫,K:教育学部
版画実習,渡辺 政光,K:教育学部
栽培I,下保 敏和,K:教育学部
障害児保健学,渡邉 流理也,K:教育学部
音声言語I,鈴木 恵,K:教育学部
政治学,向山 恭一,K:教育学部
現代物理学IＢ,伊藤 克美,K:教育学部
生理学・運動生理学,天野 達郎,K:教育学部
異文化理解概説,加藤 茂夫,K:教育学部
美術科教育法（初等）,柳沼 宏寿,K:教育学部
技術教育学Ⅰ,鈴木 賢治,K:教育学部
音楽科教育法（中等）IV,工藤 千晶,K:教育学部
代数学講義I,張間 忠人,K:教育学部
デザイン制作,橋本 学,K:教育学部
国語教育基礎演習,岡田 祥平,K:教育学部
倫理学,石井 雅巳,K:教育学部
法律学特講II,小泉 明子,K:教育学部
基礎化学実験,五十嵐 智志,K:教育学部
地学演習Ｂ,藤林 紀枝,K:教育学部
現代物理学IIＡ,伊藤 克美,K:教育学部
陸上競技,天野 達郎,K:教育学部
被服学実験実習II,中村 和吉,K:教育学部
英語教育スピーキング演習I,C.ハンナ,K:教育学部
教育心理学総合演習II,横山 知行,K:教育学部
中国語科教育法III,干野 真一,K:教育学部
教育実践体験研究IV,橋本 佳恵,K:教育学部
地理学実習III,北村 繁,K:教育学部
地理学実習III,前田 洋介,K:教育学部
基礎地学Ⅱ,髙清水 康博,K:教育学部
地学セミナー,髙清水 康博,K:教育学部
卒業研究,岡野 勉,K:教育学部
演奏表現ⅢＡ,宇野 哲之,K:教育学部
体育経営学,西原 康行,K:教育学部
野外活動,村山 敏夫,K:教育学部
教育方法及び特別活動の指導法Ａ,渡邉 大輔,K:教育学部
教育実践研究演習II,橋本 佳恵,K:教育学部
基礎化学IＢ,五十嵐 智志,K:教育学部
社会科教育法（中等）II,釜本 健司,K:教育学部
教育課程及び総合的な学習の時間の指導法Ａ,岡野 勉,K:教育学部
小学校国語,堀 竜一,K:教育学部
情報数学II,伏木 忠義,K:教育学部
彫刻論,三村 友子,K:教育学部
教育心理学総合演習III,浅見 祐香,K:教育学部
聴覚障害言語指導,入山 満恵子,K:教育学部
英語教育スピーキング演習IV,C.ハンナ,K:教育学部
小学校算数,伏木 忠義,K:教育学部
解析学特講,垣水 修,K:教育学部
古典日本画研究,永吉 秀司,K:教育学部
国語学演習IV,岡田 祥平,K:教育学部
地理学特講IV,前田 洋介,K:教育学部
基礎物理学実験,伊藤 克美,K:教育学部
合奏Ｂ,宇野 哲之,K:教育学部
食物学実験実習II,山口 智子,K:教育学部
英語文学概説,岡村 仁一,K:教育学部
英語教育と言語習得論,山田 陽子,K:教育学部
算数科教育法,阿部 好貴,K:教育学部
小学校英語,C.ハンナ,K:教育学部
情報基礎及び実習,金子 岳史,K:教育学部
教育史演習Ｂ,塩原 佳典,K:教育学部
国語科教育学演習Ⅳ,足立 幸子,K:教育学部
外国史特講IV,小林 繁子,K:教育学部
法律学・政治学演習II,小泉 明子,K:教育学部
経済学・社会学演習IV,柴田 透,K:教育学部
微分積分学II,高田 土満,K:教育学部
教育史演習Ｄ,塩原 佳典,K:教育学部
国語学課題研究IV,岡田 祥平,K:教育学部
国文学課題研究IV,堀 竜一,K:教育学部
国語科教育学課題研究IV,足立 幸子,K:教育学部
外国史演習IV,小林 繁子,K:教育学部
人文・社会科学研究法II（経済学）,柴田 透,K:教育学部
人文・社会科学方法論演習Ⅱ（社会・公民）,釜本 健司,K:教育学部
音楽教育実践Ⅰ,工藤 千晶,K:教育学部
体育方法学演習IIＣ,大庭 昌昭,K:教育学部
社会科教育法（初等）,釜本 健司,K:教育学部
公民科教育法II,田中 一裕,K:教育学部
英語科教育法（中等）Ⅱ,加藤 茂夫,K:教育学部
英語科教育法（中等）Ⅱ,松澤 伸二,K:教育学部
空間表現,丹治 嘉彦,K:教育学部
電気I,佐藤 亮一,K:教育学部
教育心理学総合演習I,松井 賢二,K:教育学部
教育心理学総合演習I,神村 栄一,K:教育学部
教育心理学総合演習I,佐藤 友哉,K:教育学部
基礎化学IIＢ,五十嵐 智志,K:教育学部
基礎生物学Ａ,志賀 隆,K:教育学部
動物学,工藤 起来,K:教育学部
被服学II,中村 和吉,K:教育学部
教育社会学概論,古田 和久,K:教育学部
英語科教育法（中等）Ⅳ,松澤 伸二,K:教育学部
小学校体育,森 恭,K:教育学部
応用代数学II,関 隆宏,K:教育学部
デザイン理論,橋本 学,K:教育学部
教育心理学総合演習III,佐藤 友哉,K:教育学部
発達障害指導論,有川 宏幸,K:教育学部
経済学特講I,柴田 透,K:教育学部
被服学III,杉村 桃子,K:教育学部
住居学課題の分析,飯野 由香利,K:教育学部
英語教育と英文法研究法II,本間 伸輔,K:教育学部
英語教育スピーキング演習II,C.ハンナ,K:教育学部
理科教育法（中等）II,中西 裕也,K:教育学部
美術科教育法（中等）III,柳沼 宏寿,K:教育学部
小学校体育,森 恭,K:教育学部
保育内容指導法（表現Ⅰ）,森下 修次,K:教育学部
障害児心理学演習,有川 宏幸,K:教育学部
書道演習Ⅱ,角田 勝久,K:教育学部
地理学演習II,北村 繁,K:教育学部
地理学演習II,前田 洋介,K:教育学部
地理学演習IV,北村 繁,K:教育学部
地理学演習IV,前田 洋介,K:教育学部
現代物理学IIＢ,伊藤 克美,K:教育学部
生物学実験II,工藤 起来,K:教育学部
球技Ｂ,牛山 幸彦,K:教育学部
英語教育と音声学II,本間 伸輔,K:教育学部
英語教育ライティング演習IV,C.ハンナ,K:教育学部
教育・学校心理学Ａ,浅見 祐香,K:教育学部
英語科教育法（中等）Ⅳ,加藤 茂夫,K:教育学部
統計学II,伏木 忠義,K:教育学部
日本画制作,永吉 秀司,K:教育学部
電気実習I,佐藤 亮一,K:教育学部
教育内容・方法演習Ｃ,岡野 勉,K:教育学部
発達心理学Ａ,佐藤 友哉,K:教育学部
書道講義及び実習II,岡村 浩,K:教育学部
漢文学課題研究II,角谷 聰,K:教育学部
書道課題研究Ⅱ,角田 勝久,K:教育学部
法律学・政治学演習IV,小泉 明子,K:教育学部
合唱Ｂ,鈴木 愛美,K:教育学部
生理学・運動生理学演習II,天野 達郎,K:教育学部
衛生学・公衆衛生学演習Ⅱ,田中 誠二,K:教育学部
運動学演習Ⅱ,牛山 幸彦,K:教育学部
家庭電気・機械・情報,中村 和吉,K:教育学部
英語教育と英文法II,本間 伸輔,K:教育学部
幾何学特講,関 隆宏,K:教育学部
教育社会学,古田 和久,K:教育学部
教育内容・方法演習Ｄ,岡野 勉,K:教育学部
教育心理学総合演習I,有井 優太,K:教育学部
教育心理学総合演習I,浅見 祐香,K:教育学部
人文・社会科学研究法II（哲学）,釜本 健司,K:教育学部
音楽教育学演習II,工藤 千晶,K:教育学部
音楽実践ⅡＢ,鈴木 賢太,K:教育学部
体育心理学演習II,森 恭,K:教育学部
体育方法学演習IIＡ,檜皮 貴子,K:教育学部
情報処理演習,中村 和吉,K:教育学部
生活情報処理,中村 和吉,K:教育学部
教育心理学総合演習I,横山 知行,K:教育学部
家庭科教育法（中等）IV,高木 幸子,K:教育学部
小学校社会,柴田 透,K:教育学部
小学校音楽,鈴木 愛美,K:教育学部
国語科教育法（中等）IV,上野 昌弘,K:教育学部
金属加工I,平尾 篤利,K:教育学部
栽培IV,下保 敏和,K:教育学部
教育心理学総合演習I,中島 伸子,K:教育学部
地殻科学,藤林 紀枝,K:教育学部
体育科教材論演習Ａ,大庭 昌昭,K:教育学部
被服学実験実習Ⅳ,杉村 桃子,K:教育学部
英語教育リスニング演習IV,松澤 伸二,K:教育学部
英語教育リーディング演習II,辻 照彦,K:教育学部
数学科教育法IV,垣水 修,K:教育学部
現代教育学概論,塩原 佳典,K:教育学部
教育相談・進路指導Ａ,横山 知行,K:教育学部
生活,土佐 幸子,K:教育学部
図画工作,橋本 学,K:教育学部
保育内容指導法（言葉）,足立 幸子,K:教育学部
社会科・公民科教育法Ⅰ,釜本 健司,K:教育学部
電気IV,佐藤 亮一,K:教育学部
教育心理学総合演習III,中島 伸子,K:教育学部
教育心理学総合演習III,神村 栄一,K:教育学部
地理学特講I,北村 繁,K:教育学部
地層学セミナー,髙清水 康博,K:教育学部
多文化音楽論I,中本 真人,K:教育学部
衛生学・公衆衛生学,笠巻 純一,K:教育学部
教育実践研究II,橋本 佳恵,K:教育学部
理科教育法（初等）,土佐 幸子,K:教育学部
数学科教育法II,垣水 修,K:教育学部
美術科教育法（中等）IV,佐藤 哲夫,K:教育学部
フランス語科教育法IV,逸見 龍生,K:教育学部
英語科教育法（初等）,松澤 伸二,K:教育学部
東洋書画の歴史と表現,角田 勝久,K:教育学部
教育哲学演習Ｃ,福田 学,K:教育学部
教育社会学演習Ｂ,古田 和久,K:教育学部
教育心理学総合演習III,松井 賢二,K:教育学部
教育心理データ解析論（心理学研究法）,斎藤 有吾,K:教育学部
国文学演習IV,堀 竜一,K:教育学部
書道特論Ⅰ,角田 勝久,K:教育学部
地誌Ｂ,前田 洋介,K:教育学部
法律学特講Ⅳ,小泉 明子,K:教育学部
生物学演習Ｂ,志賀 隆,K:教育学部
生物学演習Ｂ,工藤 起来,K:教育学部
物理学実験,越後 弥大,K:教育学部
音楽実践IV,武藤 宏司,K:教育学部
体育測定評価論演習Ⅱ,村山 敏夫,K:教育学部
食物学課題の分析,山口 智子,K:教育学部
英語教育と音声学I,本間 伸輔,K:教育学部
米文学教材研究II,岡村 仁一,K:教育学部
新聞活用教育（ＮＩＥ）演習,足立 幸子,K:教育学部
線形代数学II,張間 忠人,K:教育学部
教育哲学,福田 学,K:教育学部
教育史,塩原 佳典,K:教育学部
教育社会学演習Ｄ,古田 和久,K:教育学部
教育心理学実験演習Ⅱ（心理学実験Ⅱ）,佐藤 友哉,K:教育学部
障害児生理学,渡邉 流理也,K:教育学部
漢文学演習II,角谷 聰,K:教育学部
書道講義及び実習II,角田 勝久,K:教育学部
弦楽器メソードII,佐々木 友子,K:教育学部
被服学課題の分析,杉村 桃子,K:教育学部
英語教育リスニング演習II,C.ハンナ,K:教育学部
英語教育リーディング演習IV,山田 陽子,K:教育学部
幼児理解の心理学,中島 伸子,K:教育学部
教育心理学総合演習III,有井 優太,K:教育学部
歴史学研究法Ⅱ（外国史）,小林 繁子,K:教育学部
人文地理学研究法,前田 洋介,K:教育学部
社会認識形成史特講（社会・地理歴史）,釜本 健司,K:教育学部
人文・社会科学研究法II（法律学）,小泉 明子,K:教育学部
音楽実践ⅠＢ,鈴木 愛美,K:教育学部
演奏表現ⅡＢ,鈴木 賢太,K:教育学部
演奏表現ⅠＢ,鈴木 愛美,K:教育学部
被服学課題の分析,中村 和吉,K:教育学部
生活科教育法,中西 裕也,K:教育学部
社会科教育法（中等）IV,釜本 健司,K:教育学部
技術教育学Ⅳ,佐藤 亮一,K:教育学部
小学校理科,藤林 紀枝,K:教育学部
小学校家庭,中村 和吉,K:教育学部
音楽史,宇野 哲之,K:教育学部
英語教育ライティング演習II,加藤 茂夫,K:教育学部
道徳指導法,中野 啓明,K:教育学部
体育科教育法,檜皮 貴子,K:教育学部
家庭科教育法（初等）,高木 幸子,K:教育学部
理科教育法（中等）IV,中西 裕也,K:教育学部
教育相談・進路指導Ａ,松井 賢二,K:教育学部
図画工作,柳沼 宏寿,K:教育学部
国語科教育法（中等）II,峰本 義明,K:教育学部
応用幾何学II,垣水 修,K:教育学部
金属加工IV,平尾 篤利,K:教育学部
声楽メソードII,鈴木 愛美,K:教育学部
弦楽器実践Ｂ,宇野 哲之,K:教育学部
学校保健,笠井 直美,K:教育学部
食物学II,山口 智子,K:教育学部
英語教育と米文学II,岡村 仁一,K:教育学部
音楽科教育法（中等）II,工藤 千晶,K:教育学部
道徳教育論,福田 学,K:教育学部
幾何学講義II,高田 土満,K:教育学部
造形芸術学課題研究II,田中 咲子,K:教育学部
木材加工及び実習I,下保 敏和,K:教育学部
文法及び文章表現II,岡田 祥平,K:教育学部
自然地理学,北村 繁,K:教育学部
日本史特講IV,伊藤 瑠美,K:教育学部
ピアノメソードII,鈴木 賢太,K:教育学部
運動方法学,牛山 幸彦,K:教育学部
健康生活環境論,笠巻 純一,K:教育学部
保健体育科教育法IV,檜皮 貴子,K:教育学部
商業科教育法II,渡貫 正治,K:教育学部
教育政策と法概論,渡邉 志織,K:教育学部
幼稚園教育課程論,梅田 優子,K:教育学部
社会科・地理歴史科教育法Ⅱ,竹田 和夫,K:教育学部
哲学・倫理学特講II,石井 雅巳,K:教育学部
有機化学実験,五十嵐 智志,K:教育学部
家庭看護学,坂井 さゆり,K:教育学部
特別支援教育概論,長澤 正樹,K:教育学部
西洋絵画,丹治 嘉彦,K:教育学部
特別支援教育総論,佐藤 大介,K:教育学部
作曲・理論入門II,清水 研作,K:教育学部
教職実践演習（初等）,教員未定,K:教育学部
教職実践演習（中等）,教員未定,K:教育学部
教育の制度と経営,相庭 和彦,K:教育学部
音楽科教育法（初等）,工藤 千晶,K:教育学部
国語科教育法（中等）II,足立 幸子,K:教育学部
保健体育科教育法III,田中 誠二,K:教育学部
地理歴史科教育法II,釜本 健司,K:教育学部
機械II,鈴木 賢治,K:教育学部
化学演習ＡII,五十嵐 智志,K:教育学部
情報理科特講,中西 裕也,K:教育学部
英語科教育法（初等）,C.ハンナ,K:教育学部
小学校英語,C.ハンナ,K:教育学部
幾何学序説,高田 土満,K:教育学部
美学・芸術学,佐藤 哲夫,K:教育学部
栽培II,下保 敏和,K:教育学部
肢体不自由指導論,渡邉 流理也,K:教育学部
国語学講義I,鈴木 恵,K:教育学部
法律学Ⅱ,小泉 明子,K:教育学部
哲学・倫理学特講Ⅲ,阿部 ふく子,K:教育学部
基礎物理学IIＢ,高野 浩志,K:教育学部
自然科学基礎演習II,中西 裕也,K:教育学部
武道Ａ,小林 日出至郎,K:教育学部
英語教育と異文化理解,加藤 茂夫,K:教育学部
国語科教育法（初等）,迎 勝彦,K:教育学部
美術科教育法（初等）,佐藤 哲夫,K:教育学部
家庭科教育法（中等）II,飯野 由香利,K:教育学部
技術教育学Ⅱ,鈴木 賢治,K:教育学部
音楽科教育法（中等）III,工藤 千晶,K:教育学部
保育内容指導法（人間関係）,中島 伸子,K:教育学部
国文学史II,堀 竜一,K:教育学部
哲学,石井 雅巳,K:教育学部
火山・地球環境セミナー,藤林 紀枝,K:教育学部
無機化学実験,五十嵐 智志,K:教育学部
体育学Ａ,小林 日出至郎,K:教育学部
代数系の基礎II,張間 忠人,K:教育学部
機械III,鈴木 賢治,K:教育学部
漢文学講義I,角谷 聰,K:教育学部
基礎物理学IIＡ,高野 浩志,K:教育学部
体育科教材論演習Ｂ,森 恭,K:教育学部
教育・学校心理学Ｂ,佐藤 朗子,K:教育学部
教育心理学総合演習III,横山 知行,K:教育学部
中国語科教育法IV,小島 明子,K:教育学部
障害児病理学演習,渡邉 流理也,K:教育学部
外国史Ｂ,小林 繁子,K:教育学部
演奏表現ⅢＢ,宇野 哲之,K:教育学部
教職実践演習（中等）,後藤 康志,K:教育学部
発生生物学演習,前野 貢,S:理学部
植物生理学演習,酒井 達也,S:理学部
生物化学演習,田﨑 英祐,S:理学部
数学講究,渡邉 恵一,S:理学部
数学講究,小島 秀雄,S:理学部
数学講究,山田 修司,S:理学部
数学講究,應和 宏樹,S:理学部
生化学演習,古川 和広,S:理学部
植物生理学演習,西川 周一,S:理学部
内分泌学演習,安東 宏徳,S:理学部
分子生物学演習,杉本 健吉,S:理学部
野外実習A,栗原 敏之,S:理学部
数学講究,星 明考,S:理学部
数学講究,鈴木 有祐,S:理学部
地質調査法実習III,植田 勇人,S:理学部
数学講究,三浦 毅,S:理学部
数学講究,折田 龍馬,S:理学部
無機化学演習,後藤 真一,S:理学部
数学講究,大井 志穂,S:理学部
数学講究,田中 環,S:理学部
数学講究,橋詰 健太,S:理学部
物理化学演習,大鳥 範和,S:理学部
有機化学演習,俣野 善博,S:理学部
数学講究,田中 環,S:理学部
量子化学演習,生駒 忠昭,S:理学部
溶液化学演習,梅林 泰宏,S:理学部
細胞生物学演習,伊東 孝祐,S:理学部
数学講究,蛭川 潤一,S:理学部
分析化学演習,佐藤 敬一,S:理学部
生物化学演習,長束 俊治,S:理学部
海外研修,理学部学務委員会,S:理学部
海外英語研修,理学部学務委員会,S:理学部
課題研究（化学科）,佐藤 敬一,S:理学部
課題研究（化学科）,古川 和広,S:理学部
課題研究（化学科）,丸山 健二,S:理学部
課題研究（化学科）,生駒 忠昭,S:理学部
課題研究（化学科）,大鳥 範和,S:理学部
課題研究（化学科）,田山 英治,S:理学部
課題研究（化学科）,岩本 啓,S:理学部
課題研究（化学科）,梅林 泰宏,S:理学部
課題研究（化学科）,後藤 真一,S:理学部
課題研究（化学科）,俣野 善博,S:理学部
課題研究（化学科）,中馬 吉郎,S:理学部
課題研究（化学科）,古川 貢,S:理学部
課題研究I（生物学）,井筒 ゆみ,S:理学部
課題研究（地質科学科）,栗原 敏之,S:理学部
地層学Ｂ,栗田 裕司,S:理学部
古生物学Ｂ,松岡 篤,S:理学部
地史学Ｂ,栗田 裕司,S:理学部
地球化学分析法,高澤 栄一,S:理学部
セミナー,栗原 敏之,S:理学部
課題研究（地質科学）,栗原 敏之,S:理学部
環境生物学野外実習A,石崎 智美,S:理学部
環境生物学野外実習B,宮﨑 勝己,S:理学部
課題研究（自然環境）A,宮﨑 勝己,S:理学部
課題研究（自然環境）B,宮﨑 勝己,S:理学部
課題研究（自然環境）C,宮﨑 勝己,S:理学部
卒業論文,奈良間 千之,S:理学部
安全教育,渡邉 恵一,S:理学部
科学史,山口 まり,S:理学部
グリーンケミストリー概説,古川 和広,S:理学部
インターンシップ特別実習a,理就職進路指導委員会,S:理学部
インターンシップ特別実習b,理就職進路指導委員会,S:理学部
地球環境の多様性と歴史,サティッシュクマール,S:理学部
国際フィールド科学演習,サティッシュクマール,S:理学部
フィールド企業インターンシップ,サティッシュクマール,S:理学部
海外フィールド実習A,サティッシュクマール,S:理学部
海外フィールド実習B,サティッシュクマール,S:理学部
フィールド体験実習,植田 勇人,S:理学部
ネットワーク実習,田中 環,S:理学部
応用数理特別講義,乾口 雅弘,S:理学部
代数・幾何特別講義,篠原 雅史,S:理学部
物理学特論IV,神島 謙二,S:理学部
錯体化学,佐藤 敬一,S:理学部
化学特論Ⅱ,布施 新一郎,S:理学部
化学特論Ⅲ,矢後 友暁,S:理学部
臨海実習II,安東 宏徳,S:理学部
系統動物学,飯田 碧,S:理学部
臨海実習I,安東 宏徳,S:理学部
生物学特論I,中北 愼一,S:理学部
地質調査法実習I,栗田 裕司,S:理学部
野外実習B,栗田 裕司,S:理学部
海洋生物学実験,松岡 篤,S:理学部
環境地質学実習,卜部 厚志,S:理学部
地球科学特別講義I,黒田 潤一郎,S:理学部
水質化学分析法,渡部 直喜,S:理学部
気候システム論,本田 明治,S:理学部
環境経済システム論I,房 文慧,S:理学部
地質フィールド実習,野口 里奈,S:理学部
自然環境科学特論Ｃ,瀬川 高弘,S:理学部
自然環境科学特論Ｄ,臼井 寛裕,S:理学部
多様性生物学a,首藤 光太郎,S:理学部
地形フィールド実習,奈良間 千之,S:理学部
計算機演習A,劉 雪峰,S:理学部
有機化学Ⅱ,俣野 善博,S:理学部
化学反応論,生駒 忠昭,S:理学部
細胞生物学I,伊東 孝祐,S:理学部
線形代数IIA,星 明考,S:理学部
構造地質学入門,小林 健太,S:理学部
代数系IA,小島 秀雄,S:理学部
量子力学IA,松尾 正之,S:理学部
基礎機器分析,梅林 泰宏,S:理学部
海洋地質学A,植田 勇人,S:理学部
生命科学のための基礎化学,長束 俊治,S:理学部
幾何学IA,折田 龍馬,S:理学部
統計力学IA,奥西 巧一,S:理学部
自然環境科学実験A1,奈良間 千之,S:理学部
地形解析実習,奈良間 千之,S:理学部
数値解析A,劉 雪峰,S:理学部
電磁気学IA,西 亮一,S:理学部
環境地質学,卜部 厚志,S:理学部
実解析学A,渡邉 恵一,S:理学部
化学統計力学Ⅱ,丸山 健二,S:理学部
地球流体力学,本田 明治,S:理学部
基礎植物学,酒井 達也,S:理学部
地層・古生物学入門,栗田 裕司,S:理学部
物質反応化学,臼井 聡,S:理学部
振動論と微分方程式,早坂 圭司,S:理学部
無機化学Ⅱ,後藤 真一,S:理学部
有機化学Ⅳ,岩本 啓,S:理学部
分子生物学,杉本 健吉,S:理学部
微分積分学IIA,三浦 毅,S:理学部
環境気象学,本田 明治,S:理学部
数理統計学IA,蛭川 潤一,S:理学部
課題研究A,石川 文洋,S:理学部
岩石学C,サティッシュクマール,S:理学部
地史学A,サティッシュクマール,S:理学部
理学スタディ・スキルズ,星 明考,S:理学部
理学スタディ・スキルズ,大野 義章,S:理学部
理学スタディ・スキルズ,佐藤 敬一,S:理学部
理学スタディ・スキルズ,伊東 孝祐,S:理学部
